id	filename	md5	size	case.submitter_id	aliquot.submitter_id	project_id
d1d5379b-e7e1-4abe-8457-147842c1c58a	A31896_4_lanes_dupsFlagged.bam	78244af1a4436aeb5790c030a2932cc9	130421296261	TARGET-52-PAUDPV	TARGET-52-PAUDPV-01A-01D	TARGET-RT
dcbd1dbc-6d51-4c7a-ba57-cc44b997556a	A48375_2_lanes_dupsFlagged.bam	ee1ed1c6a654084499effe98c1c9c58d	96830491955	TARGET-52-PATYUA	TARGET-52-PATYUA-01A-01D	TARGET-RT
9e9adebd-f1bf-4b5b-8dbd-42027da1937c	A31880_4_lanes_dupsFlagged.bam	8fe61a502fd8f2144f88026fe27c0931	114465598112	TARGET-52-PASXNA	TARGET-52-PASXNA-01A-01D	TARGET-RT
7239fd35-db0e-4214-a492-4135815b0e6b	A31799_4_lanes_dupsFlagged.bam	eb7503d65ab90ddf37f9b375e0dcf40f	128153570452	TARGET-52-PARUGK	TARGET-52-PARUGK-01A-01D	TARGET-RT
5408f4f0-9ee3-4ced-8919-bb8604791ee4	A31803_4_lanes_dupsFlagged.bam	41bdee3a539c9752b6f84fd35b4c5f9a	126959196926	TARGET-52-PASVDP	TARGET-52-PASVDP-01A-01D	TARGET-RT
e2d32c58-7500-4493-b275-cef47470972b	A31798_4_lanes_dupsFlagged.bam	1cec520f908db4c344cec0ed5b256cd4	132167410539	TARGET-52-PARIRN	TARGET-52-PARIRN-01A-01D	TARGET-RT
6a185725-5aaf-4a65-a83e-ffa93442e0b0	A31806_4_lanes_dupsFlagged.bam	67f183dbcf41e6de6048a83baa5bc2b0	140324939799	TARGET-52-PATBLF	TARGET-52-PATBLF-01A-01D	TARGET-RT
b6080a89-302e-4f90-82d9-d5958b20d8c8	A31899_4_lanes_dupsFlagged.bam	69580351f83d6c8c6e8d16e8562d3427	120423499256	TARGET-52-PAUGYZ	TARGET-52-PAUGYZ-01A-01D	TARGET-RT
c3ba0f3b-e7a2-4554-847d-5024470a253a	A31884_4_lanes_dupsFlagged.bam	9c2ac89ef0cd813a9a3562619c6eb339	127703064951	TARGET-52-PATXKA	TARGET-52-PATXKA-01A-01D	TARGET-RT
7b3c1fc7-ad80-4ba5-9942-5d5ae785ca66	A31905_4_lanes_dupsFlagged.bam	59a4bcc53cd85c4d397c8d2188f856f4	127456700840	TARGET-52-NAAELZ	TARGET-52-NAAELZ-50A-01D	TARGET-RT
8547eab0-7fd7-45bb-8096-e3ede73100c6	A31896_4_lanes_dupsFlagged_sorted.bam	40a1b1c6d403fd9e50f3becd4639ab08	112234097259	TARGET-52-PAUDPV	TARGET-52-PAUDPV-01A-01D	TARGET-RT
119c45d4-b429-40b5-a090-44373624c604	A48370_2_lanes_dupsFlagged.bam	0802720e92935b700d98f08d6634ec73	85974538335	TARGET-52-PASGCL	TARGET-52-PASGCL-01A-02D	TARGET-RT
c6d818e0-9777-45f2-823d-28f0380e0178	A48367_2_lanes_dupsFlagged.bam	763e61ed0632856e4f127e2de3ea9bd1	99589650673	TARGET-52-PASILR	TARGET-52-PASILR-01A-01D	TARGET-RT
1215489f-dfd3-48e7-8a4c-3a7eb2eafab1	A31808_4_lanes_dupsFlagged.bam	e5c326f189aa02ba7802063c107d4ea4	130046760926	TARGET-52-PATFXW	TARGET-52-PATFXW-01A-01D	TARGET-RT
a7cb8097-b810-4e24-a573-b6abc0b4a149	A48357_2_lanes_dupsFlagged.bam	6d010e868aa4972c02b13939a54cd28f	108208229465	TARGET-52-PADYCE	TARGET-52-PADYCE-01A-01D	TARGET-RT
4fdb31f1-24d1-4bf2-998f-fbd160be35ab	A31882_4_lanes_dupsFlagged.bam	b9f991f1abc0f1983cbb60ff69bdba14	133552337801	TARGET-52-PATENH	TARGET-52-PATENH-01A-01D	TARGET-RT
577c6fe3-6ea5-4c24-b911-d1f4fa953fae	A31904_4_lanes_dupsFlagged.bam	9ad683c92ed1805ade8a81f7451792ba	131057676546	TARGET-52-NAAELY	TARGET-52-NAAELY-50A-01D	TARGET-RT
e6f12bd6-b88c-4830-a027-b1df23fc3e9b	A31883_4_lanes_dupsFlagged.bam	2cd914f9762293190d1da95b650867c4	135802194440	TARGET-52-PATXEE	TARGET-52-PATXEE-01A-01D	TARGET-RT
29c8d30a-10ba-4994-b64e-d59ddb54b8e9	A31875_4_lanes_dupsFlagged.bam	8e8f8aeaba5fae6b73491480c67cf2e2	126687440921	TARGET-52-PARECB	TARGET-52-PARECB-01A-01D	TARGET-RT
182accf0-d6da-4141-b937-0dccf401b4d6	A48362_2_lanes_dupsFlagged.bam	39ccd30623cd0ff2f2a197d9de42f9ee	62559723423	TARGET-52-PAWFBL	TARGET-52-PAWFBL-01A-01D	TARGET-RT
ba29139f-f6f8-44b9-a420-45c4a39159d2	A31807_4_lanes_dupsFlagged.bam	6e977974306194d5540766f9971644bd	137099129121	TARGET-52-PATDVL	TARGET-52-PATDVL-01A-01D	TARGET-RT
5908a1ae-cc3e-48a4-8fea-50a1d1b7461e	A31888_4_lanes_dupsFlagged.bam	99910f44c0a8f54849ef266ddc25e815	111158411141	TARGET-52-PAJNER	TARGET-52-PAJNER-01A-01D	TARGET-RT
8aa47f1b-d18d-4a10-b4e3-3596431beaa0	A48358_2_lanes_dupsFlagged.bam	bb5c9643a658dcce145c904692b6886d	108355501433	TARGET-52-PAVITI	TARGET-52-PAVITI-01A-01D	TARGET-RT
5e334de3-205b-413c-a994-fcdc2ac49801	A48374_2_lanes_dupsFlagged.bam	d7df65aa2c8492338307ac1a4b7f8324	95854108042	TARGET-52-PAJPHJ	TARGET-52-PAJPHJ-01A-01D	TARGET-RT
3396a0be-8726-435f-949a-0e2679238066	A48382_2_lanes_dupsFlagged.bam	d74b685a42828d49f577e0d11e9b766a	95777541912	TARGET-52-PAREWI	TARGET-52-PAREWI-01A-02D	TARGET-RT
e9a6a32a-1316-4078-9536-7e69c40ecbad	A48355_2_lanes_dupsFlagged.bam	66440ac00edcb9c608e8d2e7a9b15e92	110065340988	TARGET-52-PARKKN	TARGET-52-PARKKN-01A-01D	TARGET-RT
8728cbf7-f8f0-4210-b9b8-720d4895a594	A31885_4_lanes_dupsFlagged.bam	e1fac9065b48fd2518be831263c44eef	129371327034	TARGET-52-PABKLN	TARGET-52-PABKLN-01A-01D	TARGET-RT
2320a5e4-f602-4282-a78f-654f6fa6caea	A31892_4_lanes_dupsFlagged.bam	ee498dbf7d07186805fa36cbf6477fc3	119864833821	TARGET-52-PARZBI	TARGET-52-PARZBI-01A-02D	TARGET-RT
6bec7b5f-b590-4358-8421-3724a740c5ab	A31886_4_lanes_dupsFlagged.bam	7e3ae7eb8b613e0cee758876a00eb3ee	123103496190	TARGET-52-PAJLWM	TARGET-52-PAJLWM-01A-01D	TARGET-RT
541ef352-afda-47bd-8770-29248f39b8bc	A31887_4_lanes_dupsFlagged.bam	ea37b838f7fd5a04248641aa3c7f347c	118185532290	TARGET-52-PAJMRB	TARGET-52-PAJMRB-01A-01D	TARGET-RT
3419cd78-9616-4752-8166-35e49b71db6d	A31801_4_lanes_dupsFlagged.bam	82aae2f43e613367e78f08f734308075	125502385325	TARGET-52-PASADZ	TARGET-52-PASADZ-01A-01D	TARGET-RT
2fb8fbad-91c3-4efb-832c-f9109f6d1fef	A31802_4_lanes_dupsFlagged.bam	8e2401449d39da519f07c25db90be52c	134283678557	TARGET-52-PASCDH	TARGET-52-PASCDH-01A-01D	TARGET-RT
f837c303-5317-4247-9a3c-aeee12525311	A31890_4_lanes_dupsFlagged.bam	a7043397a3beb35880bc55c4e94f87a8	141784449811	TARGET-52-PAJNFZ	TARGET-52-PAJNFZ-01A-01D	TARGET-RT
bb7f8a91-8788-4138-832b-4708c401aa2a	A48371_2_lanes_dupsFlagged.bam	5919643b4fe4d905703309d409b52ac0	101008628487	TARGET-52-PASXGF	TARGET-52-PASXGF-01A-01D	TARGET-RT
