id	filename	md5	size	case.submitter_id	aliquot.submitter_id	project_id
a95fbbf0-5677-4932-b886-d38aa9b53269	ResultCount_MERGING_1_NIC1254A49.hg19_rCRSchrm.fa.realign.mdups.recal.MERGED.ID.vcf	29a5fa2f71f1adaacea5a6c5efd879ae	10645786840	TCGA-AF-2689	TCGA-AF-2689-01A-01D-2294-05	TCGA-READ
f5e64f6e-88f2-4db3-90d2-798128145af6	ResultCount_MERGING_1_NIC1254A49.hg19_rCRSchrm.fa.realign.mdups.recal.cpg.filtered.sort.CG.6plus2.fixed.bed	88afde26a8bb51d2ca5c9508c84465c4	1082417966	TCGA-AF-2689	TCGA-AF-2689-01A-01D-2294-05	TCGA-READ
516e7b0d-7129-484f-bb0f-e736d5e065da	ResultCount_MERGING_1_NIC1254A51.hg19_rCRSchrm.fa.realign.mdups.recal.cpg.filtered.sort.CG.6plus2.fixed.bed	9b6a642b12543acbb1c9a1d7e67249c8	1092351519	TCGA-AG-3593	TCGA-AG-3593-01A-01D-2294-05	TCGA-READ
caeffcf8-a209-4016-918c-1b50cbb1125d	ResultCount_MERGING_1_NIC1254A51.hg19_rCRSchrm.fa.realign.mdups.recal.bam	3a2fb4b0049c0431621b2f45ffa11fce	104340866733	TCGA-AG-3593	TCGA-AG-3593-01A-01D-2294-05	TCGA-READ
91fb2948-f4a2-4868-a3ea-3e7681f65059	ResultCount_MERGING_1_NIC1254A50.hg19_rCRSchrm.fa.realign.mdups.recal.bam	363dc8703229e652c746c21f400cb0e8	68421023247	TCGA-AF-2689	TCGA-AF-2689-11A-01D-2294-05	TCGA-READ
2dfb1d6b-351a-4984-a7af-d993c2456563	ResultCount_MERGING_1_NIC1254A50.hg19_rCRSchrm.fa.realign.mdups.recal.cpg.filtered.sort.CG.6plus2.fixed.bed	d6fd6c0069e0afb5bb037140517ba487	1093246511	TCGA-AF-2689	TCGA-AF-2689-11A-01D-2294-05	TCGA-READ
26ce39bf-f16d-4524-b717-2d4a66c4384d	ResultCount_MERGING_1_NIC1254A51.hg19_rCRSchrm.fa.realign.mdups.recal.MERGED.ID.vcf	a513ce1ee537de7524af6124331e72f9	10680279405	TCGA-AG-3593	TCGA-AG-3593-01A-01D-2294-05	TCGA-READ
79a88029-cc24-4c37-a710-c2a7e76eab73	ResultCount_MERGING_1_NIC1254A49.hg19_rCRSchrm.fa.realign.mdups.recal.bam	371335e7face1b08e5ea419816b8e342	82888453194	TCGA-AF-2689	TCGA-AF-2689-01A-01D-2294-05	TCGA-READ
90e6e734-cf51-41fd-b28c-5ef9c03e8a2e	ResultCount_MERGING_1_NIC1254A50.hg19_rCRSchrm.fa.realign.mdups.recal.MERGED.ID.vcf	3fba85a0e11e46ce9e1441302b7a975b	10499412216	TCGA-AF-2689	TCGA-AF-2689-11A-01D-2294-05	TCGA-READ
