id	filename	md5	size	project_id	case_ids	aliquot_ids	data_category	data_type	experimental_strategy	workflow_type	new_id	new_md5	new_size
9e799a35-bd1a-4d08-bd5a-42f8ad0b0152	9e799a35-bd1a-4d08-bd5a-42f8ad0b0152.vep.vcf.gz	b12ecc89e8e84df20dfbe915ea1ba78e	3923	FM-AD	55cca8ae-5d36-486f-9ce9-f20ed3c4d7db	1094664a-7436-4eca-9a8a-866a139e2224	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	c26b5b39-9a07-4b23-ab71-d04668c75682	ea154ed538291377abc7924fd07e05e5	4889
5141468c-9c49-463b-8efe-b371f45d3f01	5141468c-9c49-463b-8efe-b371f45d3f01.vep.vcf.gz	afea411244700344cd49b848d1889f25	2844	FM-AD	9e0f97a0-619b-4518-9ef3-45b9465fe3ca	4c028022-39da-41d0-b08d-0cfc84f3e779	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	a816f2ce-c0b8-4a3d-84cf-4b7a52356f11	42eb1f251b584c58d3f27af467f63559	4114
31ba746c-854a-4884-be12-8849debe3867	31ba746c-854a-4884-be12-8849debe3867.vep.vcf.gz	6b4719a677054f0d36146dbfeb148f3a	3833	FM-AD	daa48a65-111a-4cae-b56e-ab28989799a1	5b7ee86e-f8cf-4045-b586-ac6f451bc8a8	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	2e68c04d-d3e8-44ae-bb28-5287e0dda4c8	7d3276247de58486e6852c206681db86	4258
d5e05327-c64d-45a8-b409-adbc20f4ec66	d5e05327-c64d-45a8-b409-adbc20f4ec66.vep.vcf.gz	740c544d24c0f74ea52e8fe74e9250fc	8642	FM-AD	affbc008-6c14-4330-a786-06bd81882895	1e661935-58fe-473a-92cd-07c6ae02abce	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	de2fdddb-aee8-4821-9d4b-647e0fcebe7e	fbfd7fada3ea6d9036c9dc05497bf260	12622
81869b1b-99a2-4d63-a490-7e44881e61c9	81869b1b-99a2-4d63-a490-7e44881e61c9.vep.vcf.gz	6e9a677bb02773adbe74a9ee47fc8080	2676	FM-AD	e0a15165-b186-4344-9f7e-6378848556a9	c88ce160-5f7c-432a-9280-81d2ff693109	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	97ee31c6-164f-4418-be62-de8a02f7bfa8	6b08d22e8b7761f6af6afd8a6addd996	3059
78fa3af8-a65e-4fe3-89ad-ddf455f4d550	78fa3af8-a65e-4fe3-89ad-ddf455f4d550.vep.vcf.gz	7c51a625a9d4992a3d85ce64f302ddd6	4101	FM-AD	b4867d47-72b7-4e63-8290-b244a248d645	02d978bc-cf27-413e-9011-6523eb240946	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	1ea53cce-fbd1-4c04-b844-14e1381da777	ce61b93b3c4da268df5b593817d1f2e8	5826
424cb8ce-48c0-43a8-a058-8f200d567147	424cb8ce-48c0-43a8-a058-8f200d567147.vep.vcf.gz	81bea027c9804112ae2b7bf8bcdb9019	4991	FM-AD	640e627b-d4a7-44a4-9f30-e7e2ff691bd2	b1d05488-7581-40a0-a731-cadb3945fce9	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	12c82796-489c-4499-a53f-0642b0492b4e	4f05a851b459aa06882958bf48919771	6576
342ec7f7-a9f6-490a-9271-fda75911dbf0	342ec7f7-a9f6-490a-9271-fda75911dbf0.vep.vcf.gz	1f68f4ebf004363cfa08cde84d004ea0	3617	FM-AD	395b408f-7fd9-4531-a868-20e437e111a8	191bf30d-b980-4d59-b9d6-e18fad4578b9	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	7a9ad1c0-d774-4a13-92e9-edbb24b0f183	4b95bd31918fffca4afd4826593a6623	3992
98ce2aca-1c89-4ce3-a1b0-d211862e0e81	98ce2aca-1c89-4ce3-a1b0-d211862e0e81.vep.vcf.gz	4a00f17661d21cc4266a4a454becac23	6223	FM-AD	e13c8720-fea4-4870-b226-cb32de4e0334	12109ece-4546-42d1-9695-8e56cf8b12b2	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	69304068-d810-4ab7-9a55-c49c6b8a728a	9a85a51f3a795729423ee1c574000c20	9234
7aef8bb5-dd0b-4d53-8f6d-85d93f13f515	7aef8bb5-dd0b-4d53-8f6d-85d93f13f515.vep.vcf.gz	b92ca0d9fc6113121bcfaa393c601f47	9260	FM-AD	de45cade-5170-45f4-afca-ef855af57b7b	52c3c3a9-72f2-4224-ab33-5f834983f98c	Simple Nucleotide Variation	Annotated Somatic Mutation	Targeted Sequencing	FoundationOne Annotation	101d36a6-d96c-4235-afbf-71222d8079bd	ae48813239e544087c894dd91cedfc37	16126
