id	filename	md5	size	project_id	case_ids	aliquot_ids	data_category	data_type	experimental_strategy	workflow_type	new_id	new_md5	new_size
e98451e1-b3cd-4443-8b8c-b6b213337a13	bea99719-fa61-4df6-a8ba-f7aff0fffc7f_gdc_realn_rehead.bam	1af14b7322694f64cdfc4cb5bdd2e902	5611193317	TCGA-BRCA	a076f135-be82-40fa-8516-285ed355c965	8a23348d-3371-431e-a6c8-b031cde82279	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	fa0a8199-91d9-4ed4-bee9-75346a0b501c	fd6195e5c14661591e30a27c0bd4213d	4566621023
5b797531-17c9-461c-b83a-effccf0d411e	5b797531-17c9-461c-b83a-effccf0d411e.vep.vcf.gz	1bc74b00a9c2986eee3723c86e6d1c9a	1277611	TCGA-BRCA	a381275f-8858-4793-a8a2-0ca9db7274c8	c906931e-dc1a-434c-96cd-58088762f1e7,97b9c0f4-a0c8-4237-ba88-cf1dc993b3ae	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	65076d84-2589-44f0-b9a7-76ece0cffbab	1d00c3eca1e53161cd50f7baed1eb01d	1491935
d8fab849-aa9d-4aa1-82d4-53537ecf2617	TCGA-BRCA.04dc714b-e905-4d74-a53a-f41ecfbbbe7c.gene_level_copy_number.tsv	a2a74940c5639cb2c287fdf9586ff4d5	3482101	TCGA-BRCA	8e54232d-d8bb-4612-8b0e-4feb076a60f9	397b2a5a-a732-4c07-88fc-5d28c44518cf,04dc714b-e905-4d74-a53a-f41ecfbbbe7c	Copy Number Variation	Gene Level Copy Number	Genotyping Array	ASCAT2	c66666d6-e934-49df-a10c-a390360d4d8f	d5003fd07d441f26c2554fe5c783fbe4	3446711
7ae3059b-7704-490f-a623-372c7155e20f	7ae3059b-7704-490f-a623-372c7155e20f.vep.vcf.gz	d285c0c303f014ae3c1a74051c2c3d4e	380280	TCGA-BRCA	03da7a65-fa2f-42cb-a709-5fe8736f21d3	6d63e128-669b-4ac6-b2d3-10f6d7cf82d1,9a7548dc-fc79-4ad4-a324-0e9f63c91a20	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	7abe48d8-b868-4c70-9739-4988f9d3b79e	9d318b9de23bb4e01e310f5b8c0ae44d	420306
c994fb4a-f41d-4c2c-9aa9-379f3916dee2	cb9ec563-7248-4455-ba76-c3c23d30c5fd_gdc_realn_rehead.bam	c77a70bfab0fc23fc48f079159071f01	7367906496	TCGA-BRCA	0a229f95-0ea1-4d63-953e-74f5ec2f3028	0bef9bfc-43d3-4ac9-a60f-9b65623f7e37	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	e3cb0181-e1de-487e-875e-3aa801701cac	c1aa484695e2cb32dd8edb5a3905b2f4	5964812189
151268fa-c87a-4f73-b874-acc21ec5a19d	151268fa-c87a-4f73-b874-acc21ec5a19d.vep.vcf.gz	2511fe2d1895d531bad4f3530736c6bd	1672963	TCGA-BRCA	b35fbe19-0e6d-427e-b9be-ee3527b5fca6	ef077907-6ca1-4a35-a819-15aeb2ddf7da,4a0f9f07-6b43-4b77-864a-e3c744d4d835	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	fa39a784-c84b-441e-afe0-acab5144552d	e84c817229143de9d56e900569a75479	1809133
f528fc56-1ee1-4ae2-82d8-a10b709e902a	f528fc56-1ee1-4ae2-82d8-a10b709e902a.vep.vcf.gz	48be5bb24f74cff5197c27cfbb75ea4c	3131366	TCGA-BRCA	01674b2c-5cf2-478f-84a1-f69c39f47bd4	4b8b9e5a-517f-4c80-862a-032f78617cce,402abf40-5a01-467d-a5be-b9101743f34b	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	f34b06ee-acea-4ea6-b591-293e402f9330	214396e65e0611b9659d1dae4ddfc45e	3646449
b329702d-75a3-4494-a621-7bf26205ba15	16d11972-bb0b-49b0-a8b6-8365bc125186_gdc_realn_rehead.bam	462deabfdc544a026bb69ece0e2f90f3	9049609542	TCGA-BRCA	ac18b3a3-8d52-4e35-8625-673171a7fd92	7b33b321-fe4b-4296-91bc-53bac35828e5	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	e4534b3a-1d40-43cd-89bc-a23f6b13ce50	522c4c46e37514f35ba8d35419476a8e	7482119588
6d483def-2d91-4afc-991a-4a29804a6f3a	0b4f8366-e016-4ae6-bff6-4f5d55ea80bb_gdc_realn_rehead.bam	0df110b1eb71417ee2fce446c3c0bdec	7991099088	TCGA-BRCA	e666081b-caaf-4e8b-9446-807be71201a5	cffc0fe5-533f-46f8-a54a-2e09c392767d	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	e3662147-068c-4013-9688-8a87dca8394d	05fc00744535ce2eae57b79ce52d0c23	6621046008
473bcc7e-a296-465d-af17-aecbcfc23e32	473bcc7e-a296-465d-af17-aecbcfc23e32.vep.vcf.gz	227eda71cdea41c21d8ffaa530ec9f95	1903086	TCGA-BRCA	a6e5f869-1182-4f81-b4bb-cf55261c8f3f	67a233d6-6e32-4224-a9af-c5579672d155,0ca11874-f9f6-4631-9a0a-1814a35f238c	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	444d147f-4932-405e-af7e-981365d2b507	c9809b08cac9bf1afe6ba4bd8cc3feae	2132972
e7fdd788-b14e-49e3-8611-751b05dc98f1	e7fdd788-b14e-49e3-8611-751b05dc98f1.vep.vcf.gz	b6bf729b6c0608144eeb841d2821a2d4	370122	TCGA-BRCA	8a0ef221-8070-43fc-9d98-def90abe4871	6aec902b-6a2e-4cfa-b294-785057c147ef,a6e77a14-e5e5-452e-a46f-5629ee8228e3	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	01c1e906-2f1d-48bf-9a72-1b32f7f59677	ce8b0912a5fa8bfd2fa9cc0f6e81f59c	430632
1d9e77b0-fc64-42d5-a7e4-5c517187998d	1d9e77b0-fc64-42d5-a7e4-5c517187998d.vep.vcf.gz	fa4c3c6a1615a13ff579b3059e2ab4bc	322221	TCGA-BRCA	baf2afc8-f16c-488f-947c-efc9083c6bef	2c6a885b-0452-492c-8829-13ba4b2ac455,011f9e39-3f8f-48df-b392-ab2963cfde84	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	bbf693f9-aeec-488c-a661-4544042fb1e9	6063ea8d4715a936e3c95b76e8c22f56	334589
a0eb700d-3261-4b05-ba2e-4307c2f9ff3e	TCGA-BRCA.8451e6fa-790e-4ea7-9068-520299fad8a1.gene_level_copy_number.tsv	dc7b92f125d65f6c570fa9b07f60e96c	3488050	TCGA-BRCA	c49e3b18-fd88-48f4-8b01-300692ceb367	fd192b3d-a9b9-4958-bccf-dd3079bee040,8451e6fa-790e-4ea7-9068-520299fad8a1	Copy Number Variation	Gene Level Copy Number	Genotyping Array	ASCAT2	b3370795-8f83-49ae-9926-48b39533f9f4	4d4ae178658cd4c124c3d65edbf2520e	3452693
d11206af-6737-4bb4-8826-14be4f40b08a	870cd3f6-22c9-4f40-9a85-8dcb6cc2e244_gdc_realn_rehead.bam	21d27131d0e9ebee10fbbaf7bd629d44	10667011991	TCGA-BRCA	680f23a9-fcce-493e-b908-27c1ad202e4c	5e32f7e7-6022-4ce2-aa79-4c6671493406	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Genome	077344b9-4ce1-4727-b2c5-c8d78ae5a3fe	bfb4e6a312f1536af107a2f36e83b099	9983175622
