id	filename	md5	size	project_id	case_ids	aliquot_ids	data_category	data_type	experimental_strategy	workflow_type	new_id	new_md5	new_size
a9ebdcfe-9874-468e-b68f-95da75c8df13	3f9eb1cc-ac20-485d-b8c9-17a6229e7d92.rna_seq.chimeric.gdc_realn.bam	d2c001b460dc2816eacaae6eda742dd1	173908264	TARGET-ALL-P2	f336ee2c-3b93-548d-bb89-475c5d1563a7	2b42f727-3771-4562-9752-1818adc09772	Sequencing Reads	Aligned Reads	RNA-Seq	STAR 2-Pass Chimeric	add80a42-ee6e-4efe-9304-feb8878cdbcc	bc4bf17081614eea470fad49a84c0904	173851480
1d63eb61-7de2-4c97-833d-197715ad43c2	7c8a46a7-ef57-4da1-a3cd-2e1de20c49df.wxs.aliquot_ensemble_raw.maf.gz	92963feb3491211dd370bf0d928fdf8e	100967	TARGET-ALL-P2	0124279c-6b9f-5dbd-84e1-b6307f104021	874d72ec-4934-5fee-ad03-2d3eaa954b71,66ea4c8d-007d-483d-b322-a9cb41d44a18	Simple Nucleotide Variation	Aggregated Somatic Mutation	WXS	Aliquot Ensemble Somatic Variant Merging and Masking	99a84836-d3d9-478e-9ae6-0bd579ab4e5c	720686ee03a8e3a86bff6de844a4940e	125597
cff88d5b-8ac0-4b29-8f14-319528f1e230	c15dbb45-b4a4-4984-aff8-a6a8ecf04b5e.wxs.SomaticSniper.aliquot.maf.gz	18148f859ad35e85b1d8c3cffec52f0b	743858	TARGET-ALL-P2	5dd0d31f-8051-50eb-bd28-4cd81be55507	d16e9115-d0e0-512f-a64d-a7c6bec53d0d,f7d0741f-9ce8-52b8-9e03-36fd786a3cec	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	d2843305-e8a4-4c9f-b10f-e1877960b296	a85a493f31c48f008038b0b43bbacd23	938336
e98d770c-af51-45e2-8bb3-456ec8bb3b28	d453255e-c13b-46dc-9116-494a87528da6.wxs.MuTect2.aliquot.maf.gz	b1fa1ac4866e258a967e3de1d35cf461	833383	TARGET-ALL-P2	55563ce9-0838-568a-bc52-6e2d7140156d	adb46674-7f44-5539-a07e-2c4afefd2d4b,4b20104e-4005-59b2-9adf-2316b24b11c1	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	0e455d20-c3b6-4d96-98cf-2125f5b5111d	95ffb463f4cced5161c91264be3196f0	1088175
3545f72a-5d89-4644-9a7b-35d93ddd3ed7	27074d94-8f3d-418a-80f3-3da74d05d070.wxs.MuTect2.aliquot.maf.gz	49e3f6cb56f2d35b9ef168ae1c267679	1869527	TARGET-ALL-P2	c827c7c6-0003-5090-86e5-557dc78e6bfc	009e8aa0-e290-5b5e-874e-b9764b543166,f8cbd485-8cdc-52b8-8100-e31b49320821	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	0adb2329-4069-4090-95ee-1062c13b3af6	b7cebdd229ad1808748516ff584fe6a8	2241590
177fdd64-6bfc-425b-99fb-ac35d7ebb4cb	TARGET-ALL-P2.9f4a5e27-75f8-5be5-872f-44d2fbf140c6.gene_level_copy_number.tsv	a949ed6b357470be4b81e8cf2a817493	3482236	TARGET-ALL-P2	0c549fb9-b3ab-5626-b7ef-70c820fb47bf	84878a96-2d5a-51aa-b951-e5f5754403cc,9f4a5e27-75f8-5be5-872f-44d2fbf140c6	Copy Number Variation	Gene Level Copy Number	Genotyping Array	ASCAT2	e927d8a3-b7ad-4579-97da-65d801237e65	f40fab172698eececa0e7e39b85121c9	3446828
366c5673-d6f5-4252-bc61-d0cd08b7b2fa	61cc63c6-eb28-46ea-95f8-29065a59e321.wxs.VarScan2.somatic_annotation.vcf.gz	c9bdda3e55f0577f237fe698acf735a9	135930	TARGET-ALL-P2	7d0adf26-638d-587c-8cbd-915a00ce4097	93059916-1e64-5fc5-8022-aebbb0c921de,c2dd76e1-52b3-5935-84ea-8c777f099f0c	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	ec26dc99-ae55-4b42-887a-712494c2f664	cc899f7d51887c04227881e4607ed7e4	154500
83f8b517-6135-443e-89c4-f29c0991ba40	65a63d32-49c5-4f17-9f53-b2435afc776a.rna_seq.star_splice_junctions.tsv.gz	ae307a825e7e1e5c0fa440aecc8911e4	2768967	TARGET-ALL-P2	cc57dadd-009f-527d-bc61-7e4939306bfd	fa8dac91-c7a7-40c6-a0e5-dbaa1c522399	Transcriptome Profiling	Splice Junction Quantification	RNA-Seq	STAR - Counts	d0bc464c-d4f4-411f-8b51-902009d3a07b	e5b037fac4d2785b7a7d74cf6d0f3f83	2789167
8177bc64-854b-4abc-affc-8669d9625ada	1b5cb7d3-abbe-464b-ba72-fb13a60214e4.wxs.Pindel.somatic_annotation.vcf.gz	a6d51011de31f46a76a5fc5ec5dd12ea	79967	TARGET-ALL-P2	609ba777-86c7-581e-aca1-afedfa37b843	30d920e5-1b5a-5b92-bc5e-b88e244e68d1,b3d1456f-4f42-586a-901f-85d7626aaa99	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	Pindel Annotation	3c2ae820-5771-48c1-b3ef-92f781f09c48	901dd1410241e41e2a97c61cfba66a09	61276
abeb9c82-e894-41f8-8ef9-ed3464dce368	44e3ac34-693c-487f-9b3b-54b649659aad.rna_seq.star_splice_junctions.tsv.gz	5c360dfe531ce441ffcadb0ab9acd6b8	2748497	TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	610513bf-f477-5988-8e0d-1a4d0b0e0200	Transcriptome Profiling	Splice Junction Quantification	RNA-Seq	STAR - Counts	4e89fa7f-895b-415a-ba06-83ab5e421818	159228fe29e6ba57a23bc465feb0726e	2833846
7c0e6e60-edcb-4664-9547-4b80cffac7e6	dafdacff-2265-479a-8335-bd725e517feb.wxs.SomaticSniper.somatic_annotation.vcf.gz	711f237527f232ac63d4fcacdae95177	927385	TARGET-ALL-P2	67d08107-fd9b-5aad-ae4d-93017812dea8	0a20e3c7-7015-57f2-a24b-79d422fe8a91,e49acf83-ec92-52b4-815e-58624b31267e	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	397b9cbe-22db-48ca-9e18-20b215d226e2	f5eee2555a1479dceb624759ba69f45d	966287
71faf81f-a52a-430b-b4f5-952655072c82	389cc29b-eb90-4224-9830-030fd1290274.wxs.VarScan2.somatic_annotation.vcf.gz	a0b4b1cdcf2423d93cfb3fb22c3ca557	97525	TARGET-ALL-P2	f129701d-7535-59cc-b487-161b6a8b0379	d1790922-9417-574c-83ee-7d45c6553637,8119d44f-caad-5404-a249-5f600deb5a28	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	VarScan2 Annotation	8bc92d2d-6879-46ea-b330-91887def2dc9	dd316fecffb7179d842f147637a4f80d	100629
d6090150-ec48-4d97-9a5a-b6734048924b	a0c281f9-6c42-4ac9-b370-b84d70e60390.wxs.MuTect2.somatic_annotation.vcf.gz	a88e5a6ad32107f122c6a65338889104	1003974	TARGET-ALL-P2	2f3b99ee-f5ef-565a-86d5-f17f12fc95a0	e90b4daf-b9b7-5e8e-b297-fd53e26becaa,0502c63a-5974-5485-b3ec-c7e94c47189e	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	16a96f9c-8988-4146-9d6c-4dd1c4840d2f	00c0d206ccf63eb151d82e423abaa97e	1048591
6fdf6cab-953c-49e3-9aaf-1bf83dfd6a80	d2f57155-66c0-4bdb-9571-feb1eab39ba4.wxs.MuTect2.somatic_annotation.vcf.gz	2d45ad3f07a1e2e661408446ead1f37b	1569445	TARGET-ALL-P2	de05752e-6e9d-5bd3-a3db-79b753603ff5	5186def3-6896-5f3f-ab5b-d295e39bb84b,ceddd65a-aa3e-522c-9aad-8ad3d5bc78ed	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuTect2 Annotation	c9096653-7189-4788-b299-7bf7b25eae7b	ee47cc90bee64759198eda08bd6ec3f0	1608922
5a2e9cb2-9fe3-424f-86ee-c825d3f5175e	670f4793-d987-4412-8176-c31b8d3e3ed4.wxs.SomaticSniper.aliquot.maf.gz	283d72c90566cdda2585a48a016cbbe1	635166	TARGET-ALL-P2	0c56f755-fe81-5f5f-a3d6-14c0912763be	a9952c78-dc8a-5c42-9478-0ce5bb80bab5,afe65c68-2609-5c60-8fd6-b1769ec94cda	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	SomaticSniper Annotation	cdb2e6f9-9455-4b25-9a81-781e325a8af0	1c45f67d8e4d94f08c103589ce818a6f	828745
3da2e0b8-858f-4b51-9af4-28d7a6a16b17	67bc8c48-70b9-4adb-b4fd-67881c6eb953.wxs.MuSE.aliquot.maf.gz	904f2121c6aa8d011f25ef12d820621e	57112	TARGET-ALL-P2	375fc722-be0a-5b62-876a-0610f9549d51	287baffe-75c1-54e3-b81d-9a094acf0ad6,c7d9f577-3e58-5b1b-962f-ac38444e7d6f	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	dc5eca00-65d7-401b-9b6d-0db36578c321	b1bfb8f4eeb2b1440e1809af977fa851	69600
aa1594c8-158c-420b-a876-0ee720777786	TARGET-ALL-P2.6ba5b453-452e-5e9b-b825-b11912dbe196.gene_level_copy_number.tsv	bc7987851743d46e51ba1e045f49c4de	3482260	TARGET-ALL-P2	20c531b9-d2be-5465-9326-a745997aa9d0	6b1ecd23-a123-512a-bb52-7ad50547de18,6ba5b453-452e-5e9b-b825-b11912dbe196	Copy Number Variation	Gene Level Copy Number	Genotyping Array	ASCAT2	97a8992e-d829-4cfb-a7d8-0da75c89ec29	9716bfddec7cc9e9f53f38e0a2dd1170	3446849
f39feef1-1922-4fb6-be30-8b981375ef44	5037066e-9dc7-4bea-9c7f-47046a368ea8.wxs.MuSE.somatic_annotation.vcf.gz	b877bbd046ea2c0572bb27adf03dceb5	98756	TARGET-ALL-P2	3697d9e2-cde0-55a1-a465-a2d37267e963	c7bb5567-d68b-51e5-9a30-0d8d99c35b16,80b1db2b-5964-5b35-9b18-65994c8bc644	Simple Nucleotide Variation	Annotated Somatic Mutation	WXS	MuSE Annotation	7bf75a80-b0c2-4eed-9fcd-68c766ab6c92	b9f1cea54f32905ae24ebf9a18a7cfb4	103547
